id,event_cause,event_type,status,priority,requires_road_closure,corridor,veh_type,police_station,zone,junction,latitude,longitude,description,start_datetime,closed_datetime,start_hour,closure_flag,on_corridor,near_24h_cap,desc_highway,desc_multiple,desc_signal,duration_min
FKID000322,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,ksrtc_bus,High ground,Unknown,Unknown,12.9964326,77.5846186,ಆರ್ ಪಿ ರೋಡತ್ತಿರ.. ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿರುತ್ತದೆ ಸರ್.. ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತರ [PERSON] ಇರುವುದಿಲ್ಲ.,2024-02-02 22:36:20.22+00,2024-02-03 00:57:58.856383+00,22.0,False,True,False,False,False,False,141.64393971666667
FKID000328,accident,unplanned,closed,Low,False,Non-corridor,unknown,Chamarajpet,Unknown,Unknown,12.9735765,77.5693008,,2024-03-08 19:47:42.569+00,2024-03-08 21:05:59.218682+00,19.0,False,False,False,False,False,False,78.2774947
FKID000330,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,truck,Banashankari,Unknown,Unknown,12.9354371,77.536311,,2024-02-03 04:03:29.149+00,2024-02-03 04:39:34.312386+00,4.0,False,True,False,False,False,False,36.08605643333333
FKID000336,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,lcv,Electronic City,Unknown,Unknown,12.8878816,77.6407286,Lgv vehical offroad on ec Fly over towards [LOCATION] near [LOCATION] sir,2024-02-03 06:03:55.432+00,2024-02-03 06:35:26.666382+00,6.0,False,True,False,False,False,False,31.520573033333335
FKID000338,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,bmtc_bus,Peenya,Unknown,Unknown,13.0451892,77.5070112,,2024-02-03 05:52:22.963+00,2024-02-03 08:04:38.985184+00,5.0,False,True,False,False,False,False,132.2670364
FKID000343,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Sheshadripuram,Unknown,Unknown,12.9898004,77.5721914,Vehicle breakdown,2024-02-03 06:54:14.671+00,2024-02-03 08:06:35.159562+00,6.0,False,False,False,False,False,False,72.34147603333332
FKID000344,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,bmtc_bus,Madiwala,Unknown,Unknown,12.92227542,77.61942577,"ದರ್ಗಾ ಬಸ್ ಸ್ಟಾಪ್ ಹತ್ತಿರ ಎಂ ಪಿ ಎಸ್ ಹೋಗುವ ಕಡೆಗೆ [PERSON] ಜ್ಯಾಮ್ ಆಗಿ ಅಪ್ಲೋಡ್ ಆಗಿರುತ್ತೆ, ಸರ್",2024-02-03 06:52:55.219+00,2024-02-03 08:29:26.668336+00,6.0,False,True,False,False,False,False,96.5241556
FKID000348,tree_fall,unplanned,closed,Low,False,Non-corridor,not_applicable,Kodigehalli,Unknown,Unknown,13.0386532,77.5740578,[PERSON] main road tree faal traffic normal,2024-03-08 22:12:26.502+00,2024-03-09 06:40:44.456344+00,22.0,False,False,False,False,False,False,508.2992390666667
FKID000349,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,others,Banashankari,Unknown,Unknown,12.9154072,77.5653126,vehicle breakdown due to clutch and break problem informed to mechanic,2024-03-08 21:40:42.644+00,2024-03-08 22:56:42.509317+00,21.0,False,True,False,False,False,False,75.99775528333333
FKID000354,vehicle_breakdown,unplanned,closed,High,False,Old Airport Road,taxi,Halasur,Unknown,Unknown,12.961075,77.6373946,,2024-02-03 08:48:46.2+00,2024-02-03 08:59:07.76243+00,8.0,False,True,False,False,False,False,10.359373833333333
FKID000358,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,lcv,Kodigehalli,Unknown,Unknown,13.03895,77.5895433,Starting problem,2024-02-03 09:11:19.744+00,2024-02-03 09:22:11.329264+00,9.0,False,True,False,False,False,False,10.859754400000002
FKID000366,vehicle_breakdown,unplanned,closed,High,False,ORR North 1,heavy_vehicle,Banaswadi,Unknown,Unknown,12.9955054,77.6656028,Vehicle starting problem sir,2024-02-03 17:21:22.875+00,2024-02-03 18:41:40.446921+00,17.0,False,True,False,False,False,False,80.29286535
FKID000369,vehicle_breakdown,unplanned,closed,High,False,ORR East 1,heavy_vehicle,HSR Layout,Unknown,Unknown,12.9241031,77.6488026,,2024-02-03 18:44:43.549+00,2024-02-03 19:01:15.697595+00,18.0,False,True,False,False,False,False,16.53580991666667
FKID000372,others,unplanned,closed,High,False,Mysore Road,not_applicable,Jnanabharathi,Unknown,Unknown,12.9329717,77.5086981,Private bus off-road at near [LOCATION] sir,2024-02-03 20:10:54.133+00,2024-02-03 20:47:46.929881+00,20.0,False,True,False,False,False,False,36.87994801666667
FKID000377,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Pulikeshinagar(F.Town),Unknown,Unknown,12.9930661,77.6072646,Bus Off road @Haines junction sir,2024-02-03 21:34:57.918+00,2024-02-03 22:58:14.772068+00,21.0,False,False,False,False,False,False,83.28090113333333
FKID000380,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,private_car,Mahadevapura,Unknown,Unknown,12.9946463,77.757638,Slow moving traffic towards Belathur,2024-02-03 22:46:09.273+00,2024-02-03 23:09:54.470921+00,22.0,False,False,False,False,False,False,23.753298683333334
FKID000382,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Electronic City,Unknown,Unknown,12.8404633,77.6521017,,2024-02-03 23:29:58.574+00,2024-02-04 00:43:26.525312+00,23.0,False,False,False,False,False,False,73.46585520000001
FKID000383,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,bmtc_bus,Kamakshipalya,Unknown,Unknown,12.990066,77.5051704,due to break liver cut [LOCATION] bus off road traffic slow movement towards sumanahalli,2024-02-03 23:31:11.889+00,2024-02-04 00:43:27.871868+00,23.0,False,True,False,False,False,False,72.26638113333334
FKID000384,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,lcv,Kodigehalli,Unknown,Unknown,13.0332299,77.5882243,[PERSON] broken,2024-02-03 23:13:38.216+00,2024-02-04 00:46:18.461602+00,23.0,False,True,False,False,False,False,92.67076003333334
FKID000385,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Byatarayanapura,Unknown,Unknown,12.9559289,77.5459051,yes,2024-02-04 00:21:22.298+00,2024-02-04 00:35:56.234732+00,0.0,False,True,False,False,False,False,14.5656122
FKID000387,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,ksrtc_bus,K.R. Pura,Unknown,Unknown,13.0198953,77.7095235,ಟೆಕ್ನಿಕಲ್ ಡಿಫಾಲ್ಟ್ sir,2024-02-04 00:26:38.536+00,2024-02-04 00:39:32.795377+00,0.0,False,False,False,False,False,False,12.90432295
FKID000395,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,heavy_vehicle,Yeshwanthpura,Unknown,Unknown,13.030071,77.536943,One side moving sir near Cmti signel [LOCATION],2024-02-04 02:41:48.749+00,2024-02-04 04:24:35.539013+00,2.0,False,True,False,False,False,False,102.77983354999999
FKID000398,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,ksrtc_bus,Peenya,Unknown,Unknown,13.0455545,77.505774,Ksrtc bus off road due to fan belt cut traffic no issues main track towerds incoming city traffic one side movement sir,2024-02-04 01:41:44.993+00,2024-02-04 03:26:06.633488+00,1.0,False,True,False,False,False,False,104.3606748
FKID000399,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,lcv,Mahadevapura,Unknown,Unknown,12.99601,77.75823,slow moving traffic towards Belathur junction,2024-03-09 01:53:07.107+00,2024-03-09 02:04:18.826207+00,1.0,False,False,False,False,False,False,11.195320116666666
FKID000402,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Jnanabharathi,Unknown,Unknown,12.9519615,77.4996318,Break down,2024-02-04 03:36:36.64+00,2024-02-04 04:56:08.554743+00,3.0,False,False,False,False,False,False,79.53191238333334
FKID000404,accident,unplanned,closed,Low,False,Non-corridor,unknown,Yelahanka,Unknown,Unknown,13.0982087,77.5712693,Between Tractor and Tata ace accident,2024-03-09 02:08:51.761+00,2024-03-09 02:09:42.7084+00,2.0,False,False,False,False,False,False,0.8491233333333333
FKID000410,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,others,Wilson Garden,Unknown,Unknown,12.9485683,77.5934648,10 to siddapur junction bbmp vehicle breakdown  traffic freely moving,2024-03-09 02:21:23.324+00,2024-03-09 03:31:13.70928+00,2.0,False,False,False,False,False,False,69.83975466666668
FKID000413,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,heavy_vehicle,Yeshwanthpura,Unknown,Unknown,13.0290051,77.5402099,"mutyalamma towards Gg palya, one side movement",2024-03-09 03:00:00.758+00,2024-03-09 03:10:16.431145+00,3.0,False,True,False,False,False,False,10.261219083333334
FKID000416,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,auto,R.T. Nagar,Unknown,Unknown,13.0102,77.5903783,CQAL cross towards JC nagar PS auto break down traffic normal movement sir near CQAL junction sir,2024-02-04 05:55:55.109+00,2024-02-04 06:11:46.365934+00,5.0,False,False,False,False,False,False,15.854282233333333
FKID000417,vehicle_breakdown,unplanned,closed,High,False,Old Airport Road,lcv,Jeevanbheemanagar,Unknown,Unknown,12.9592991,77.6545459,"Starting problem, Isro junction towards [PERSON]",2024-02-04 06:04:14.562+00,2024-02-04 06:45:04.059675+00,6.0,False,True,False,False,False,False,40.82496125
FKID000420,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,lcv,Ashok Nagar,Unknown,Unknown,12.9675759,77.6063726,LGV vehicle off road Due to Tyre blast Near Old Ps junction,2024-03-09 05:14:41.106+00,2024-03-09 05:54:36.997942+00,5.0,False,True,False,False,False,False,39.93153236666667
FKID000421,tree_fall,unplanned,closed,Low,True,Non-corridor,not_applicable,Basavanagudi,Unknown,Unknown,12.9392078,77.5800529,south end towards khaji tree fall road close sir,2024-03-09 06:34:21.3+00,2024-03-09 07:27:12.584165+00,6.0,True,False,False,False,False,False,52.854736083333336
FKID000425,water_logging,unplanned,closed,Low,False,Non-corridor,not_applicable,Basavanagudi,Unknown,Unknown,12.948058,77.5739248,,2024-03-09 06:43:02.908+00,2024-03-09 07:28:54.5698+00,6.0,False,False,False,False,False,False,45.86103
FKID000430,others,unplanned,closed,High,False,Magadi Road,not_applicable,Magadi Road,Unknown,Unknown,12.975762,77.5646846,Due to puncture A good auto off-road near [LOCATION] junction traffic flowing normal,2024-03-09 07:00:11.949+00,2024-03-09 07:25:09.257079+00,7.0,False,True,False,False,False,False,24.955134649999998
FKID000431,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Banashankari,Unknown,Unknown,12.9156273,77.5694489,Bmtc bus offloaded at [LOCATION] traffic moving slow sir towords [PERSON] sir,2024-02-04 08:13:13.875+00,2024-02-04 08:35:27.808273+00,8.0,False,False,False,False,False,False,22.23222121666667
FKID000434,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,heavy_vehicle,Devanahalli Airport,Unknown,Unknown,13.2675104,77.7198706,,2024-02-04 09:47:43.456+00,2024-02-04 10:20:42.371594+00,9.0,False,False,False,False,False,False,32.981926566666665
FKID000442,vehicle_breakdown,unplanned,closed,Low,True,Non-corridor,bmtc_bus,Wilson Garden,Unknown,Unknown,12.9443726,77.597203,no,2024-02-04 19:20:45.167+00,2024-02-04 19:45:30.15286+00,19.0,True,False,False,False,False,False,24.749764333333335
FKID000450,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,truck,Kamakshipalya,Unknown,Unknown,12.9879767,77.5094764,Starting Problem..,2024-02-04 19:54:13.391+00,2024-02-04 21:41:37.644691+00,19.0,False,True,False,False,False,False,107.40422818333333
FKID000456,water_logging,unplanned,closed,Low,False,Non-corridor,not_applicable,Halasur,Unknown,Unknown,12.966254,77.625327,road full of water logging slow movement towards asc junction from 23..,2024-03-09 07:47:29.202+00,2024-03-09 18:22:14.763365+00,7.0,False,False,False,False,False,False,634.7593560833334
FKID000457,tree_fall,unplanned,closed,High,False,ORR West 1,not_applicable,J.P. Nagar,Unknown,Unknown,12.9063647,77.5797301,,2024-03-09 07:49:18.726+00,2024-03-09 18:17:19.327343+00,7.0,False,True,False,False,False,False,628.0100223833334
FKID000458,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,bmtc_bus,Byatarayanapura,Unknown,Unknown,12.9454287,77.5282021,,2024-02-04 22:31:03.444+00,2024-02-04 23:10:27.912903+00,22.0,False,True,False,False,False,False,39.407815049999996
FKID000461,accident,unplanned,closed,High,False,Tumkur Road,unknown,Peenya,Unknown,Unknown,13.0379984,77.5219185,Accident at [LOCATION] on flyover towards outgoing,2024-02-04 23:10:41.678+00,2024-02-04 23:45:04.038355+00,23.0,False,True,False,False,False,False,34.37267258333333
FKID000464,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,private_car,Peenya,Unknown,Unknown,13.0456229,77.5063447,Car off-road at 8th mile on flyover towards city incoming traffic one side moving sir,2024-02-05 00:06:55.264+00,2024-02-05 00:52:11.150612+00,0.0,False,True,False,False,False,False,45.264776866666665
FKID000467,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,bmtc_bus,Basavanagudi,Unknown,Unknown,12.9481048,77.5732898,Traffic normal,2024-02-05 00:51:42.163+00,2024-02-05 01:37:19.089445+00,0.0,False,False,False,False,False,False,45.61544075
FKID000471,vehicle_breakdown,unplanned,closed,High,False,Magadi Road,truck,Kamakshipalya,Unknown,Unknown,12.9897616,77.5020282,Lorry off road due to Diesel,2024-02-05 01:50:50.055+00,2024-02-05 03:08:35.423381+00,1.0,False,True,False,False,False,False,77.75613968333333
FKID000472,others,unplanned,closed,High,False,ORR East 2,not_applicable,HAL Old Airport,Unknown,Unknown,12.9694415,77.7006984,A,2024-02-05 02:57:14.503+00,2024-02-05 05:47:48.600129+00,2.0,False,True,False,False,False,False,170.56828548333334
FKID000473,others,unplanned,closed,High,False,ORR East 2,not_applicable,K.R. Pura,Unknown,Unknown,13.0020031,77.6796905,PC 19132,2024-02-05 03:06:41.418+00,2024-02-05 03:24:45.61301+00,3.0,False,True,False,False,False,False,18.06991683333333
FKID000474,vehicle_breakdown,unplanned,closed,High,False,ORR North 2,bmtc_bus,Jalahalli,Unknown,Unknown,13.0418888,77.5476664,,2024-02-05 03:31:36.146+00,2024-02-05 05:01:47.550131+00,3.0,False,True,False,False,False,False,90.19006885
FKID000477,water_logging,unplanned,closed,Low,False,Non-corridor,not_applicable,Halasur,Unknown,Unknown,12.9613179,77.6318647,water loging [PERSON] towards commando hospital,2024-03-09 07:59:17.654+00,2024-03-10 01:22:41.55607+00,7.0,False,False,False,False,False,False,1043.3983678333332
FKID000479,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 2,private_car,Yelahanka,Unknown,Unknown,13.0757816,77.5904347,Jakkur cross on flyover towards airport due to empty fuel traffic moment slow sir,2024-02-05 05:39:24.68+00,2024-02-05 05:51:38.239887+00,5.0,False,True,False,False,False,False,12.225998116666666
FKID000480,water_logging,unplanned,closed,Low,False,Non-corridor,not_applicable,Halasur,Unknown,Unknown,12.9613255,77.6317795,water loging commando hospital towards [PERSON],2024-03-09 08:02:46.293+00,2024-03-10 01:22:43.634101+00,8.0,False,False,False,False,False,False,1039.9556850166666
FKID000492,tree_fall,unplanned,closed,High,False,Hosur Road,not_applicable,Adugodi,Unknown,Unknown,12.9289423,77.6179915,,2024-03-09 08:04:54.844+00,2024-03-09 09:07:06.620522+00,8.0,False,True,False,False,False,False,62.19627536666667
FKID000495,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 2,heavy_vehicle,Yelahanka,Unknown,Unknown,13.0929683,77.59668,HGV vehicle offroad@ vidyashilpa towards city  sir,2024-02-05 12:36:33.524+00,2024-02-05 13:53:31.224658+00,12.0,False,True,False,False,False,False,76.96167763333332
FKID000500,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,heavy_vehicle,Ashok Nagar,Unknown,Unknown,12.9681574,77.6061899,,2024-02-05 19:23:35.292+00,2024-02-05 20:25:22.227986+00,19.0,False,True,False,False,False,False,61.782266433333334
FKID000501,vehicle_breakdown,unplanned,closed,High,False,Varthur Road,heavy_vehicle,HAL Old Airport,Unknown,Unknown,12.9561486,77.7009942,"Marattalli bridge service road towards [LOCATION],",2024-02-05 19:22:40.347+00,2024-02-05 20:00:09.377778+00,19.0,False,True,False,False,False,False,37.483846299999996
FKID000503,vehicle_breakdown,unplanned,closed,High,False,ORR West 1,others,Byatarayanapura,Unknown,Unknown,12.9458905,77.5284091,Got  off road nayandallli towards bapujinagar.... Vehicle starting problem,2024-02-05 19:51:05.237+00,2024-02-05 20:30:40.116313+00,19.0,False,True,False,False,False,False,39.58132188333333
FKID000504,congestion,unplanned,closed,High,False,Hennur Main Road,not_applicable,Hennuru,Unknown,Unknown,13.041233,77.6223217,[PERSON] towards KEB slow movement due to [LOCATION] work,2024-02-05 20:46:01.535+00,2024-02-05 21:27:06.489886+00,20.0,False,True,False,False,False,False,41.08258143333333
FKID000513,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Whitefield,Unknown,Unknown,12.9424905,77.7467855,BESCOM cable work is going on so traffic slow movement in varthur sector SIR,2024-03-09 10:26:12.959+00,2024-03-09 19:53:15.559731+00,10.0,False,False,False,False,False,False,567.0433455166666
FKID000520,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,lcv,Kodigehalli,Unknown,Unknown,13.030281,77.585662,Vehicle offload due to bolt cut at veterinary college towards city,2024-02-05 22:08:54.832+00,2024-02-05 23:59:34.230119+00,22.0,False,True,False,False,False,False,110.65663531666668
FKID000531,vehicle_breakdown,unplanned,closed,Low,False,Non-corridor,truck,Mahadevapura,Unknown,Unknown,12.9841406,77.7519672,slow moving traffic,2024-03-09 19:02:31.996+00,2024-03-09 20:18:22.368251+00,19.0,False,False,False,False,False,False,75.83953751666667
FKID000533,others,unplanned,closed,Low,False,Non-corridor,not_applicable,Jnanabharathi,Unknown,Unknown,12.953515,77.5003879,"BMTC bus off-road at [LOCATION], traffic moment normal sir..",2024-02-05 22:22:41.522+00,2024-02-05 22:42:06.340456+00,22.0,False,False,False,False,False,False,19.413640933333333
FKID000535,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,others,Sadashivanagar,Unknown,Unknown,13.0028466,77.5838445,Vehicle break down,2024-02-06 00:07:14.214+00,2024-02-06 00:28:43.409783+00,0.0,False,True,False,False,False,False,21.48659638333333
FKID000537,vehicle_breakdown,unplanned,closed,High,False,Old Airport Road,bmtc_bus,Halasur,Unknown,Unknown,12.9597916,77.6415806,BMTC bus off road [LOCATION] flyover towards 17th main traffic slow movements sir,2024-02-05 23:35:37.408+00,2024-02-05 23:45:54.536346+00,23.0,False,True,False,False,False,False,10.285472433333332
FKID000538,vehicle_breakdown,unplanned,closed,High,False,Mysore Road,bmtc_bus,Byatarayanapura,Unknown,Unknown,12.9364,77.5185545,,2024-02-05 22:57:32.119+00,2024-02-06 00:15:34.661087+00,22.0,False,True,False,False,False,False,78.04236811666667
FKID000539,vehicle_breakdown,unplanned,closed,High,False,Tumkur Road,others,Yeshwanthpura,Unknown,Unknown,13.0293051,77.5402265,"[PERSON] towards gg palya, one side movement",2024-03-09 20:03:56.128+00,2024-03-09 20:12:53.122301+00,20.0,False,True,False,False,False,False,8.949905016666666
FKID000541,vehicle_breakdown,unplanned,closed,High,False,Old Airport Road,bmtc_bus,Halasur,Unknown,Unknown,12.9608088,77.6386153,,2024-03-09 20:20:48.504+00,2024-03-09 21:46:08.94632+00,20.0,False,True,False,False,False,False,85.34070533333333
FKID000544,vehicle_breakdown,unplanned,closed,High,False,Bellary Road 1,lcv,Sadashivanagar,Unknown,Unknown,13.0019858,77.5838626,Starting problem sir,2024-03-09 19:27:13.135+00,2024-03-09 20:41:17.956821+00,19.0,False,True,False,False,False,False,74.08036368333335
FKID000556,vehicle_breakdown,unplanned,closed,High,False,Hosur Road,heavy_vehicle,Adugodi,Unknown,Unknown,12.9462817,77.6072168,Vehicle break down adugodi near bosch U turn towards city,2024-02-06 02:34:32.057+00,2024-02-06 03:32:01.181721+00,2.0,False,True,False,False,False,False,57.48541201666667
